Date,Plant_Area,Equipment_Name,Energy_Type,Consumption,Unit,Shift,Remarks
2025-06-25,FCCU,Flue Gas Cooler,Power,844.3,kWh,C Shift,Avarage value from Normalcondtion
2025-03-01,FCCU,Reactor,Steam,212.08,Ton,C Shift,Startup phase
2025-04-07,FCCU,Main Fractionator,Steam,101.35,Ton,A Shift,Reading taken manually
2025-03-05,FCCU,Air Blower,Power,4167.58,kWh,C Shift,Avarage value from Normalcondtion
2025-02-18,FCCU,Air Blower,Power,3969.91,kWh,A Shift,Avarage value from Normalcondtion
2025-05-06,FCCU,Reactor,Steam,195.4,Tons,General,Startup phase
2025-03-26,FCCU,Slurry Pump,Power,214.21,kWh,A Shift,Avarage value from Normalcondtion
2025-01-14,FCCU,Main Fractionator,Steam,109.05,Ton,A Shift,Reading taken manually
2025-04-26,FCCU,Flue Gas Cooler,Electricity,1080.15,kWh,General,Startup phase
2025-03-20,FCCU,Slurry Pump,Power,158.97,kWh,B Shift,Avarage value from Normalcondtion
2025-05-23,FCCU,Main Fractionator,Steam,107.54,Ton,General,Minor fluctuation observed
2025-01-05,FCCU,Feed Preheater,Fuel Gas,280.89,Scm,A Shift,Avarage value from Normalcondtion
2025-03-26,FCCU,Flue Gas Cooler,Electricity,1043.3,kWh,A Shift,Avarage value from Normalcondtion
2025-03-31,FCCU,Slurry Pump,Power,176.74,kWh,B Shift,Avarage value from Normalcondtion
2025-02-19,FCCU,Air Blower,Electricity,4052.4,kWh,C Shift,Normal operation
2025-05-04,FCCU,Main Fractionator,Steam,108.51,Ton,General,Avarage value from Normalcondtion
2025-03-06,FCCU,Feed Preheater,Fuel Gas,273.78,Scm,A Shift,Unit under maintenance
2025-02-26,FCCU,Reactor,Steam,189.89,Ton,C Shift,  
2025-06-09,FCCU,Reactor,Steam,193.5,Ton,C Shift,Reading taken manually
2025-06-13,FCCU,Co Boiler,Fuel Gas,426.76,Sm3,A Shift,Startup phase
2025-05-15,FCCU,Main Fractionator,Steam,118.8,Tons,C Shift,Unit under maintenance
2025-03-30,FCCU,Air Blower,Electricity,4079.91,kWh,B Shift,Reading taken manually
2025-01-03,FCCU,Wet Gas Compressor,Electricity,4436.93,kWh,B Shift,Avarage value from Normalcondtion
2025-04-27,FCCU,Co Boiler,Fuel Gas,444.46,Scm,A Shift,Avarage value from Normalcondtion
2025-02-11,FCCU,Feed Preheater,Fuel Gas,283.06,Scm,C Shift,Minor fluctuation observed
2025-05-04,FCCU,Wet Gas Compressor,Power,4457.85,kWh,C Shift,  
2025-11-06,FCCU,Feed Preheater,Fuel Gas,288.85,Sm3,B Shift,Avarage value from Normalcondtion
2025-02-05,FCCU,Slurry Pump,Power,217.58,kWh,A Shift,Sensor calibration pending
2025-04-18,FCCU,Slurry Pump,Power,210.49,kWh,General,Minor fluctuation observed
2025-06-22,FCCU,Flue Gas Cooler,Electricity,912.78,kWh,B Shift,  
2025-05-28,FCCU,Reactor,Steam,186.52,Ton,C Shift,Unit under maintenance
2025-06-25,FCCU,Wet Gas Compressor,Power,4399.01,kWh,C Shift,Sensor calibration pending
2025-01-25,FCCU,Wet Gas Compressor,Power,4335.28,kWh,A Shift,Minor fluctuation observed
2025-03-25,FCCU,Regenerator,Steam,318.8,Ton,General,Avarage value from Normalcondtion
2025-04-08,FCCU,Air Blower,Electricity,3839.33,kWh,B Shift,Avarage value from Normalcondtion
2025-03-26,FCCU,Co Boiler,Fuel Gas,478.73,Scm,B Shift,Sensor calibration pending
2025-06-25,FCCU,Slurry Pump,Electricity,204.86,kWh,General,Normal operation
2025-05-01,FCCU,Regenerator,Steam,346.94,Tons,C Shift,  
2025-01-30,FCCU,Reactor,Steam,217.72,Ton,General,Avarage value from Normalcondtion
2025-01-11,FCCU,Air Blower,Power,4052.4,kWh,B Shift,Unit under maintenance
2025-04-26,FCCU,Co Boiler,Fuel Gas,417.29,Scm,C Shift,Unit under maintenance
2025-06-03,FCCU,Co Boiler,Fuel Gas,463.13,Sm3,B Shift,Avarage value from Normalcondtion
2025-02-08,FCCU,Wet Gas Compressor,Power,4032.13,kWh,A Shift,Avarage value from Normalcondtion
2025-08-02,FCCU,Regenerator,Steam,317.69,Ton,A Shift,Normal operation
2025-01-02,FCCU,Main Fractionator,Steam,124.49,Tons,A Shift,  
2025-04-25,FCCU,Air Blower,Power,3608.19,kWh,B Shift,Minor fluctuation observed
2025-01-28,FCCU,Main Fractionator,Steam,106.21,Ton,C Shift,Avarage value from Normalcondtion
2025-01-09,FCCU,Wet Gas Compressor,Electricity,4044.45,kWh,B Shift,  
2025-05-24,FCCU,Main Fractionator,Steam,114.35,Tons,B Shift,Normal operation
2025-08-05,FCCU,Feed Preheater,Fuel Gas,303.01,Scm,A Shift,Minor fluctuation observed
2025-10-03,FCCU,Air Blower,Power,3734.48,kWh,C Shift,Unit under maintenance
2025-03-11,FCCU,Reactor,Steam,205.55,Ton,A Shift,Avarage value from Normalcondtion
2025-01-25,FCCU,Air Blower,Power,3796.59,kWh,A Shift,Avarage value from Normalcondtion
2025-01-18,FCCU,Slurry Pump,Power,2003.0,kWh,B Shift,Unit under maintenance
2025-06-24,FCCU,Wet Gas Compressor,Power,4048.68,kWh,C Shift,Avarage value from Normalcondtion
2025-05-21,FCCU,Main Fractionator,Steam,98.61,Ton,C Shift,  
2025-08-06,FCCU,Feed Preheater,Fuel Gas,262.41,Scm,B Shift,Avarage value from Normalcondtion
2025-06-05,FCCU,Main Fractionator,Steam,118.56,Ton,B Shift,Avarage value from Normalcondtion
2025-06-26,FCCU,Slurry Pump,Power,206.17,kWh,B Shift,Minor fluctuation observed
2025-06-18,FCCU,Regenerator,Steam,346.01,Ton,B Shift,Startup phase
2025-01-16,FCCU,Co Boiler,Fuel Gas,449.2,Scm,B Shift,  
2025-04-22,FCCU,Reactor,Steam,207.47,Ton,A Shift,Avarage value from Normalcondtion
2025-06-07,FCCU,Wet Gas Compressor,Electricity,4252.68,kWh,A Shift,Minor fluctuation observed
2025-06-04,FCCU,Wet Gas Compressor,Power,4005.12,kWh,General,Minor fluctuation observed
2025-02-09,FCCU,Reactor,Steam,202.91,Ton,A Shift,Avarage value from Normalcondtion
2025-02-24,FCCU,Main Fractionator,Steam,103.75,Ton,C Shift,Avarage value from Normalcondtion
2025-03-02,FCCU,Main Fractionator,Steam,91.59,Ton,A Shift,Minor fluctuation observed
2025-04-26,FCCU,Air Blower,Power,3726.61,kWh,C Shift,Avarage value from Normalcondtion
2025-05-26,FCCU,Feed Preheater,Fuel Gas,288.97,Sm3,B Shift,  
2025-05-26,FCCU,Regenerator,Steam,317.69,Tons,General,Minor fluctuation observed
2025-02-03,FCCU,Main Fractionator,Steam,111.13,Ton,C Shift,Avarage value from Normalcondtion
2025-06-23,FCCU,Slurry Pump,Power,193.18,kWh,C Shift,Unit under maintenance
2025-01-13,FCCU,Wet Gas Compressor,Power,4389.54,kWh,A Shift,Avarage value from Normalcondtion
2025-02-02,FCCU,Flue Gas Cooler,Electricity,1008.21,kWh,A Shift,Avarage value from Normalcondtion
2025-05-16,FCCU,Air Blower,Power,4161.84,kWh,General,Minor fluctuation observed
2025-03-29,FCCU,Co Boiler,Fuel Gas,455.8,Scm,A Shift,  
2025-03-14,FCCU,Feed Preheater,Fuel Gas,296.83,Scm,B Shift,Avarage value from Normalcondtion
2025-03-01,FCCU,Co Boiler,Fuel Gas,443.9,Sm3,C Shift,Avarage value from Normalcondtion
2025-10-04,FCCU,Reactor,Steam,185.37,Tons,A Shift,Sensor calibration pending
2025-04-29,FCCU,Main Fractionator,Steam,96.63,Tons,A Shift,Reading taken manually
2025-02-04,FCCU,Slurry Pump,Power,1976.5,kWh,C Shift,Startup phase
2025-09-01,FCCU,Reactor,Steam,212.08,Tons,B Shift,Avarage value from Normalcondtion
2025-03-10,FCCU,Feed Preheater,Fuel Gas,286.77,Scm,C Shift,Avarage value from Normalcondtion
2025-05-02,FCCU,Wet Gas Compressor,Power,4190.83,kWh,B Shift,Avarage value from Normalcondtion
2025-01-09,FCCU,Feed Preheater,Fuel Gas,260.99,Scm,A Shift,Minor fluctuation observed
2025-01-07,FCCU,Flue Gas Cooler,Power,1099.97,kWh,General,Startup phase
2025-11-04,FCCU,Co Boiler,Fuel Gas,463.13,Scm,A Shift,  
2025-01-16,FCCU,Main Fractionator,Steam,99.73,Ton,A Shift,Avarage value from Normalcondtion
2025-09-02,FCCU,Wet Gas Compressor,Electricity,4333.82,kWh,B Shift,Reading taken manually
2025-04-01,FCCU,Regenerator,Steam,324.77,Ton,General,Avarage value from Normalcondtion
2025-11-03,FCCU,Wet Gas Compressor,Power,4061.97,kWh,C Shift,  
2025-11-02,FCCU,Co Boiler,Fuel Gas,427.41,Scm,A Shift,Avarage value from Normalcondtion
2025-06-24,FCCU,Co Boiler,Fuel Gas,463.13,Scm,B Shift,Avarage value from Normalcondtion
2025-01-25,FCCU,Main Fractionator,Steam,118.68,Ton,A Shift,  
2025-04-29,FCCU,Regenerator,Steam,355.34,Ton,General,Avarage value from Normalcondtion
2025-05-11,FCCU,Air Blower,Power,3529.35,kWh,C Shift,Avarage value from Normalcondtion
2025-11-06,FCCU,Air Blower,Power,3919.38,kWh,C Shift,  
2025-01-01,FCCU,Wet Gas Compressor,Power,4215.39,kWh,A Shift,Avarage value from Normalcondtion
2025-04-15,FCCU,Main Fractionator,Steam,100.95,Ton,B Shift,Minor fluctuation observed
2025-05-10,FCCU,Air Blower,Electricity,3753.32,kWh,C Shift,Startup phase
2025-04-14,FCCU,Main Fractionator,Steam,118.02,Ton,B Shift,Reading taken manually
2025-03-24,FCCU,Air Blower,Power,3701.57,kWh,General,Avarage value from Normalcondtion
2025-06-27,FCCU,Air Blower,Power,3553.36,kWh,A Shift,Avarage value from Normalcondtion
2025-09-03,FCCU,Co Boiler,Fuel Gas,448.31,Scm,C Shift,Reading taken manually
2025-01-05,FCCU,Regenerator,Steam,346.01,Ton,B Shift,Reading taken manually
2025-02-02,FCCU,Main Fractionator,Steam,125.29,Ton,C Shift,Avarage value from Normalcondtion
2025-03-24,FCCU,Slurry Pump,Power,150.38,kWh,A Shift,Startup phase
2025-01-31,FCCU,Reactor,Steam,205.19,Ton,A Shift,Avarage value from Normalcondtion
2025-07-05,FCCU,Wet Gas Compressor,Power,4331.5,kWh,C Shift,Avarage value from Normalcondtion
2025-03-21,FCCU,Slurry Pump,Electricity,168.76,kWh,General,  
2025-03-14,FCCU,Air Blower,Electricity,4013.43,kWh,A Shift,Reading taken manually
2025-02-23,FCCU,Feed Preheater,Fuel Gas,304.97,Sm3,B Shift,Avarage value from Normalcondtion
2025-07-02,FCCU,Slurry Pump,Power,174.53,kWh,A Shift,Minor fluctuation observed
2025-12-02,FCCU,Slurry Pump,Electricity,196.32,kWh,B Shift,Avarage value from Normalcondtion
2025-03-20,FCCU,Main Fractionator,Steam,105.31,Ton,B Shift,Unit under maintenance
2025-04-30,FCCU,Co Boiler,Fuel Gas,409.59,Scm,B Shift,Minor fluctuation observed
2025-06-07,FCCU,Air Blower,Power,3672.2,kWh,General,Avarage value from Normalcondtion
2025-05-03,FCCU,Feed Preheater,Fuel Gas,314.41,Sm3,A Shift,Startup phase
2025-01-03,FCCU,Flue Gas Cooler,Power,846.8,kWh,C Shift,Avarage value from Normalcondtion
2025-09-03,FCCU,Slurry Pump,Electricity,162.66,kWh,A Shift,Avarage value from Normalcondtion
2025-04-06,FCCU,Main Fractionator,Steam,102.11,Tons,C Shift,Avarage value from Normalcondtion
2025-01-15,FCCU,Air Blower,Power,4005.12,kWh,A Shift,Avarage value from Normalcondtion
2025-04-03,FCCU,Air Blower,Power,3716.66,kWh,C Shift,Avarage value from Normalcondtion
2025-01-13,FCCU,Feed Preheater,Fuel Gas,288.11,Sm3,A Shift,Avarage value from Normalcondtion
2025-02-17,FCCU,Regenerator,Steam,330.86,Tons,C Shift,Startup phase
2025-04-23,FCCU,Feed Preheater,Fuel Gas,299.65,Sm3,A Shift,Sensor calibration pending
2025-06-07,FCCU,Feed Preheater,Fuel Gas,253.56,Scm,B Shift,Startup phase
2025-01-13,FCCU,Regenerator,Steam,300.84,Ton,C Shift,Avarage value from Normalcondtion
2025-08-03,FCCU,Feed Preheater,Fuel Gas,308.8,Sm3,C Shift,Avarage value from Normalcondtion
2025-04-01,FCCU,Wet Gas Compressor,Power,4367.01,kWh,A Shift,Startup phase
2025-04-03,FCCU,Main Fractionator,Steam,126.68,Ton,A Shift,Startup phase
2025-01-04,FCCU,Reactor,Steam,204.78,Ton,B Shift,Normal operation
2025-06-17,FCCU,Slurry Pump,Power,156.05,kWh,C Shift,Sensor calibration pending
2025-06-07,FCCU,Co Boiler,Fuel Gas,455.52,Scm,C Shift,Avarage value from Normalcondtion
2025-01-22,FCCU,Reactor,Steam,187.59,Tons,A Shift,Reading taken manually
2025-04-14,FCCU,Feed Preheater,Fuel Gas,265.27,Scm,A Shift,Normal operation
2025-05-08,FCCU,Regenerator,Steam,318.3,Ton,C Shift,  
2025-01-01,FCCU,Slurry Pump,Power,207.53,kWh,A Shift,Avarage value from Normalcondtion
2025-04-12,FCCU,Air Blower,Power,4199.61,kWh,C Shift,Minor fluctuation observed
2025-01-03,FCCU,Feed Preheater,Fuel Gas,250.96,Sm3,A Shift,Reading taken manually
2025-01-06,FCCU,Slurry Pump,Power,214.49,kWh,General,  
2025-03-23,FCCU,Slurry Pump,Power,209.29,kWh,C Shift,Reading taken manually
2025-05-20,FCCU,Feed Preheater,Fuel Gas,284.9,Sm3,A Shift,Normal operation
2025-06-29,FCCU,Wet Gas Compressor,Power,4437.25,kWh,General,Startup phase
2025-02-16,FCCU,Main Fractionator,Steam,90.52,Ton,General,Reading taken manually
2025-04-08,FCCU,Flue Gas Cooler,Power,1051.55,kWh,A Shift,Sensor calibration pending
2025-08-06,FCCU,Co Boiler,Fuel Gas,428.38,Scm,B Shift,Unit under maintenance
2025-06-23,FCCU,Feed Preheater,Fuel Gas,279.88,Scm,B Shift,Avarage value from Normalcondtion
2025-02-22,FCCU,Air Blower,Power,3973.84,kWh,C Shift,Sensor calibration pending
2025-01-11,FCCU,Co Boiler,Fuel Gas,463.13,Scm,A Shift,Avarage value from Normalcondtion
2025-02-14,FCCU,Main Fractionator,Steam,90.47,Ton,A Shift,Reading taken manually
2025-04-23,FCCU,Co Boiler,Fuel Gas,417.51,Scm,B Shift,Unit under maintenance
2025-06-18,FCCU,Wet Gas Compressor,Power,4087.67,kWh,General,  
2025-06-18,FCCU,Slurry Pump,Power,175.87,kWh,General,Normal operation
2025-05-19,FCCU,Co Boiler,Fuel Gas,452.32,Scm,A Shift,Startup phase
2025-01-18,FCCU,Air Blower,Power,3665.04,kWh,A Shift,Normal operation
2025-06-29,FCCU,Slurry Pump,Power,219.87,kWh,C Shift,Minor fluctuation observed
2025-05-10,FCCU,Flue Gas Cooler,Power,1077.72,kWh,C Shift,Unit under maintenance
2025-05-10,FCCU,Slurry Pump,Electricity,151.68,kWh,B Shift,Sensor calibration pending
2025-05-23,FCCU,Flue Gas Cooler,Power,902.73,kWh,A Shift,Avarage value from Normalcondtion
2025-03-15,FCCU,Air Blower,Power,3816.38,kWh,C Shift,  
2025-05-13,FCCU,Reactor,Steam,204.04,Ton,C Shift,Sensor calibration pending
2025-02-06,FCCU,Feed Preheater,Fuel Gas,282.57,Scm,B Shift,Reading taken manually
2025-07-06,FCCU,Main Fractionator,Steam,95.76,Tons,B Shift,Avarage value from Normalcondtion
2025-04-23,FCCU,Reactor,Steam,191.79,Ton,A Shift,Avarage value from Normalcondtion
2025-02-15,FCCU,Reactor,Steam,188.62,Ton,C Shift,Avarage value from Normalcondtion
2025-01-21,FCCU,Co Boiler,Fuel Gas,478.03,Sm3,B Shift,Avarage value from Normalcondtion
2025-06-16,FCCU,Flue Gas Cooler,Power,1003.74,kWh,C Shift,Avarage value from Normalcondtion
2025-02-15,FCCU,Regenerator,Steam,346.33,Ton,B Shift,Avarage value from Normalcondtion
2025-11-01,FCCU,Slurry Pump,Power,203.23,kWh,B Shift,Avarage value from Normalcondtion
2025-01-29,FCCU,Regenerator,Steam,356.58,Ton,A Shift,Avarage value from Normalcondtion
2025-04-17,FCCU,Regenerator,Steam,310.99,Ton,B Shift,Avarage value from Normalcondtion
2025-04-14,FCCU,Air Blower,Power,3697.65,kWh,B Shift,Minor fluctuation observed
2025-01-22,FCCU,Air Blower,Electricity,4035.08,kWh,C Shift,Unit under maintenance
2025-01-21,FCCU,Air Blower,Power,3556.86,kWh,C Shift,Startup phase
2025-01-24,FCCU,Main Fractionator,Steam,121.99,Tons,B Shift,Unit under maintenance
2025-05-06,FCCU,Reactor,Steam,185.33,Ton,B Shift,Avarage value from Normalcondtion
2025-02-20,FCCU,Air Blower,Electricity,3769.82,kWh,General,Sensor calibration pending
2025-05-25,FCCU,Co Boiler,Fuel Gas,418.3,Sm3,General,Avarage value from Normalcondtion
2025-06-13,FCCU,Air Blower,Power,3844.56,kWh,B Shift,Avarage value from Normalcondtion
2025-03-13,FCCU,Feed Preheater,Fuel Gas,291.49,Scm,C Shift,Normal operation
2025-02-28,FCCU,Flue Gas Cooler,Electricity,970.72,kWh,C Shift,  
2025-05-07,FCCU,Regenerator,Steam,306.24,Ton,C Shift,Minor fluctuation observed
2025-09-05,FCCU,Slurry Pump,Electricity,215.97,kWh,C Shift,Avarage value from Normalcondtion
2025-02-17,FCCU,Air Blower,Power,3516.63,kWh,A Shift,Avarage value from Normalcondtion
2025-02-19,FCCU,Regenerator,Steam,308.03,Tons,C Shift,Sensor calibration pending
2025-12-06,FCCU,Wet Gas Compressor,Power,4178.91,kWh,A Shift,Startup phase
2025-02-24,FCCU,Wet Gas Compressor,Power,4448.74,kWh,B Shift,Avarage value from Normalcondtion
2025-03-08,FCCU,Main Fractionator,Steam,105.6,Tons,C Shift,Normal operation
2025-05-18,FCCU,Air Blower,Electricity,3597.87,kWh,A Shift,Startup phase
2025-05-17,FCCU,Flue Gas Cooler,Power,1006.62,kWh,General,Avarage value from Normalcondtion
2025-09-01,FCCU,Air Blower,Power,3582.92,kWh,General,Unit under maintenance
2025-06-16,FCCU,Slurry Pump,Electricity,152.4,kWh,General,Reading taken manually
2025-01-15,FCCU,Reactor,Steam,186.19,Ton,C Shift,Sensor calibration pending
2025-04-16,FCCU,Slurry Pump,Power,206.43,kWh,B Shift,Unit under maintenance
2025-01-31,FCCU,Air Blower,Power,3582.5,kWh,C Shift,Avarage value from Normalcondtion
2025-03-17,FCCU,Air Blower,Power,4084.21,kWh,A Shift,Avarage value from Normalcondtion
2025-06-24,FCCU,Main Fractionator,Steam,125.23,Ton,A Shift,Avarage value from Normalcondtion
2025-05-22,FCCU,Feed Preheater,Fuel Gas,297.91,Scm,B Shift,  
2025-01-26,FCCU,Flue Gas Cooler,Power,968.72,kWh,B Shift,Minor fluctuation observed
2025-04-24,FCCU,Slurry Pump,Power,159.98,kWh,General,  
2025-08-06,FCCU,Air Blower,Power,3594.92,kWh,B Shift,  
2025-04-05,FCCU,Flue Gas Cooler,Power,1015.74,kWh,B Shift,Avarage value from Normalcondtion
2025-01-25,FCCU,Co Boiler,Fuel Gas,463.13,Scm,C Shift,Reading taken manually
2025-02-06,FCCU,Slurry Pump,Power,154.58,kWh,C Shift,Avarage value from Normalcondtion
2025-01-06,FCCU,Regenerator,Steam,339.53,Ton,B Shift,Normal operation
2025-04-25,FCCU,Slurry Pump,Power,215.55,kWh,A Shift,Avarage value from Normalcondtion
2025-04-27,FCCU,Feed Preheater,Fuel Gas,284.9,Scm,General,Normal operation
2025-05-27,FCCU,Regenerator,Steam,344.07,Ton,General,Avarage value from Normalcondtion
2025-03-05,FCCU,Feed Preheater,Fuel Gas,271.54,Scm,A Shift,Avarage value from Normalcondtion
2025-04-04,FCCU,Flue Gas Cooler,Power,948.78,kWh,C Shift,Avarage value from Normalcondtion
2025-12-03,FCCU,Reactor,Steam,185.6,Ton,B Shift,Avarage value from Normalcondtion
2025-03-27,FCCU,Co Boiler,Fuel Gas,416.11,Scm,A Shift,Normal operation
2025-10-05,FCCU,Co Boiler,Fuel Gas,433.49,Scm,A Shift,Avarage value from Normalcondtion
2025-05-31,FCCU,Wet Gas Compressor,Electricity,4455.08,kWh,C Shift,Unit under maintenance
2025-01-06,FCCU,Main Fractionator,Steam,122.26,Ton,A Shift,Unit under maintenance
2025-02-13,FCCU,Flue Gas Cooler,Electricity,1086.53,kWh,C Shift,Normal operation
2025-08-03,FCCU,Co Boiler,Fuel Gas,411.52,Scm,B Shift,Avarage value from Normalcondtion
2025-02-05,FCCU,Flue Gas Cooler,Power,999.02,kWh,General,Normal operation
2025-03-19,FCCU,Wet Gas Compressor,Power,4588.78,kWh,A Shift,Avarage value from Normalcondtion
2025-06-13,FCCU,Regenerator,Steam,341.68,Ton,B Shift,Reading taken manually
2025-05-30,FCCU,Air Blower,Power,4090.27,kWh,B Shift,Minor fluctuation observed
2025-04-02,FCCU,Feed Preheater,Fuel Gas,289.84,Sm3,C Shift,Avarage value from Normalcondtion
2025-12-02,FCCU,Air Blower,Electricity,3751.48,kWh,General,Minor fluctuation observed
2025-05-29,FCCU,Co Boiler,Fuel Gas,436.17,Scm,B Shift,Reading taken manually
2025-08-03,FCCU,Regenerator,Steam,319.64,Ton,B Shift,Avarage value from Normalcondtion
2025-03-27,FCCU,Reactor,Steam,212.08,Tons,C Shift,Reading taken manually
2025-03-22,FCCU,Feed Preheater,Fuel Gas,286.54,Scm,B Shift,Avarage value from Normalcondtion
2025-02-05,FCCU,Flue Gas Cooler,Power,1047.92,kWh,General,Normal operation
2025-03-30,FCCU,Feed Preheater,Fuel Gas,283.93,Scm,B Shift,Sensor calibration pending
2025-08-03,FCCU,Wet Gas Compressor,Electricity,4430.67,kWh,B Shift,Avarage value from Normalcondtion
2025-06-24,FCCU,Reactor,Steam,212.25,Tons,General,Avarage value from Normalcondtion
2025-10-01,FCCU,Main Fractionator,Steam,128.48,Ton,A Shift,  
2025-04-16,FCCU,Regenerator,Steam,304.46,Ton,B Shift,Minor fluctuation observed
2025-01-19,FCCU,Feed Preheater,Fuel Gas,298.44,Scm,C Shift,  
2025-02-27,FCCU,Main Fractionator,Steam,121.99,Ton,A Shift,Reading taken manually
2025-12-03,FCCU,Air Blower,Power,4133.26,kWh,B Shift,Avarage value from Normalcondtion
2025-01-24,FCCU,Feed Preheater,Fuel Gas,281.27,Scm,B Shift,Avarage value from Normalcondtion
2025-06-23,FCCU,Reactor,Steam,203.93,Ton,A Shift,Avarage value from Normalcondtion
2025-06-13,FCCU,Flue Gas Cooler,Power,958.5,kWh,C Shift,Avarage value from Normalcondtion
2025-06-05,FCCU,Co Boiler,Fuel Gas,446.62,Scm,C Shift,Avarage value from Normalcondtion
2025-03-25,FCCU,Co Boiler,Fuel Gas,431.53,Scm,General,Normal operation
2025-01-30,FCCU,Feed Preheater,Fuel Gas,274.38,Scm,B Shift,Reading taken manually
2025-06-18,FCCU,Reactor,Steam,203.28,Ton,B Shift,Avarage value from Normalcondtion
2025-06-28,FCCU,Co Boiler,Fuel Gas,461.44,Sm3,B Shift,Avarage value from Normalcondtion
2025-01-05,FCCU,Feed Preheater,Fuel Gas,250.12,Scm,C Shift,Avarage value from Normalcondtion
2025-06-27,FCCU,Feed Preheater,Fuel Gas,274.94,Scm,General,Avarage value from Normalcondtion
2025-03-09,FCCU,Feed Preheater,Fuel Gas,309.6,Scm,C Shift,Avarage value from Normalcondtion
2025-04-03,FCCU,Feed Preheater,Fuel Gas,253.84,Scm,A Shift,Startup phase
2025-11-03,FCCU,Slurry Pump,Electricity,196.25,kWh,A Shift,Startup phase
2025-04-29,FCCU,Feed Preheater,Fuel Gas,300.18,Scm,C Shift,Avarage value from Normalcondtion
2025-02-08,FCCU,Co Boiler,Fuel Gas,403.57,Scm,General,Avarage value from Normalcondtion
2025-06-03,FCCU,Air Blower,Electricity,4063.44,kWh,General,Normal operation
2025-04-02,FCCU,Reactor,Steam,212.08,Ton,B Shift,Startup phase
2025-02-02,FCCU,Regenerator,Steam,305.97,Ton,A Shift,Avarage value from Normalcondtion
2025-01-15,FCCU,Slurry Pump,Electricity,162.3,kWh,B Shift,Sensor calibration pending
2025-02-05,FCCU,Main Fractionator,Steam,92.99,Ton,B Shift,Avarage value from Normalcondtion
2025-02-25,FCCU,Regenerator,Steam,346.01,Tons,A Shift,  
2025-12-05,FCCU,Co Boiler,Fuel Gas,443.47,Sm3,General,  
2025-01-04,FCCU,Slurry Pump,Power,211.88,kWh,General,Avarage value from Normalcondtion
2025-01-15,FCCU,Flue Gas Cooler,Power,932.93,kWh,A Shift,Avarage value from Normalcondtion
2025-08-05,FCCU,Flue Gas Cooler,Power,962.46,kWh,B Shift,  
2025-02-12,FCCU,Feed Preheater,Fuel Gas,284.9,Scm,A Shift,Startup phase
2025-01-06,FCCU,Wet Gas Compressor,Power,4444.42,kWh,B Shift,Reading taken manually
2025-02-14,FCCU,Regenerator,Steam,325.97,Ton,C Shift,Startup phase
2025-05-13,FCCU,Air Blower,Electricity,3563.18,kWh,General,  
2025-02-26,FCCU,Flue Gas Cooler,Power,1010.4,kWh,B Shift,Normal operation
2025-04-24,FCCU,Wet Gas Compressor,Power,4584.31,kWh,A Shift,Avarage value from Normalcondtion
2025-06-29,FCCU,Reactor,Steam,212.08,Ton,A Shift,Avarage value from Normalcondtion
2025-05-05,FCCU,Flue Gas Cooler,Power,838.83,kWh,C Shift,Unit under maintenance
2025-10-02,FCCU,Wet Gas Compressor,Power,4408.7,kWh,A Shift,Avarage value from Normalcondtion
2025-02-28,FCCU,Co Boiler,Fuel Gas,433.32,Scm,B Shift,Avarage value from Normalcondtion
2025-05-19,FCCU,Air Blower,Electricity,4041.28,kWh,C Shift,Minor fluctuation observed
2025-01-02,FCCU,Regenerator,Steam,330.57,Ton,A Shift,Avarage value from Normalcondtion
2025-05-01,FCCU,Wet Gas Compressor,Electricity,4520.72,kWh,B Shift,Avarage value from Normalcondtion
2025-06-19,FCCU,Flue Gas Cooler,Power,861.72,kWh,B Shift,Startup phase
2025-01-29,FCCU,Main Fractionator,Steam,94.13,Ton,B Shift,Unit under maintenance
2025-06-18,FCCU,Co Boiler,Fuel Gas,463.13,Scm,A Shift,Sensor calibration pending
2025-02-27,FCCU,Air Blower,Power,3959.02,kWh,A Shift,  
2025-03-31,FCCU,Regenerator,Steam,346.01,Tons,A Shift,Unit under maintenance
2025-01-28,FCCU,Co Boiler,Fuel Gas,418.57,Scm,B Shift,Unit under maintenance
2025-01-11,FCCU,Feed Preheater,Fuel Gas,295.49,Scm,General,Sensor calibration pending
2025-06-22,FCCU,Reactor,Steam,195.75,Ton,General,Avarage value from Normalcondtion
2025-01-14,FCCU,Co Boiler,Fuel Gas,407.3,Scm,C Shift,Avarage value from Normalcondtion
2025-01-15,FCCU,Feed Preheater,Fuel Gas,297.48,Sm3,C Shift,Avarage value from Normalcondtion
2025-01-29,FCCU,Flue Gas Cooler,Electricity,978.14,kWh,C Shift,Avarage value from Normalcondtion
2025-12-02,FCCU,Reactor,Steam,199.58,Ton,B Shift,Minor fluctuation observed
2025-04-30,FCCU,Flue Gas Cooler,Electricity,867.9,kWh,General,Normal operation
2025-01-04,FCCU,Co Boiler,Fuel Gas,443.65,Scm,B Shift,Minor fluctuation observed
2025-03-22,FCCU,Co Boiler,Fuel Gas,426.34,Sm3,C Shift,Avarage value from Normalcondtion
2025-04-15,FCCU,Feed Preheater,Fuel Gas,256.15,Scm,A Shift,Avarage value from Normalcondtion
2025-08-05,FCCU,Reactor,Steam,207.91,Tons,A Shift,Avarage value from Normalcondtion
2025-04-04,FCCU,Wet Gas Compressor,Power,4253.24,kWh,B Shift,  
