Date,Plant_Area,Equipment_Name,Energy_Type,Consumption,Unit,Shift,Remarks
2025-03-15,FCCU,Air Blower,Power ,3816.38,kwh,C-Shift,  
05/13/2025,FCCU,Reactor,Steam ,204.04,T,C,Sensor calibration pending
02/06/2025,FCCU,Feed Preheater,fuel gas,282.57,scm,b shift,Reading taken manually
07-06-2025,FCCU,main fractionator,STEAM,95.76,Tons,b shift,
23/04/2025,FCCU,Reactor,steam,191.79,ton,A Shift,
15/02/2025,FCCU,Reactor,Steam ,188.62,T,C,
21/01/2025,FCCU,CO Boiler,Fuel Gas ,478.03,Sm3,b shift,
16/06/2025,FCCU,Flue Gas Cooler,Power,1003.74,kWh,C,
02/15/2025,FCCU,REGENERATOR,Steam,346.33,Ton,b shift,
11/01/2025,FCCU,Slurry Pump,Power,203.23,kWh,B,N/A
29-01-2025,FCCU,Regenerator,Steam,356.58,Ton,A,
17/04/2025,FCCU,Regenerator,Steam ,310.99,T,b shift,
14/04/2025,FCCU,Air Blower,Power ,3697.65,kwh,b shift,Minor fluctuation observed
22/01/2025,FCCU,AIR BLOWER,Electricity,4035.08,kWh,C-Shift,Unit under maintenance
21/01/2025,FCCU,Air Blower,Power,3556.86,kWh,C,Startup phase
01/24/2025,FCCU,Main Fractionator,STEAM,,Tons,b shift,Unit under maintenance
2025-05-06,FCCU,Reactor,Steam ,185.33,T,B,
02/20/2025,FCCU,air blower,Electricity,3769.82,kWh,General,Sensor calibration pending
05/25/2025,FCCU,CO Boiler,Fuel Gas ,418.3,Sm3,General,
06/13/2025,FCCU, Air Blower  ,Power ,3844.56,kwh,b shift,
2025-03-13,FCCU,Feed Preheater,FuelGas,291.49,SCM,C-Shift,Normal operation
28/02/2025,FCCU,flue gas cooler,Electricity,970.72,kWh,C,  
2025-05-07,FCCU,Regenerator,Steam,306.24,Ton,C,Minor fluctuation observed
09/05/2025,FCCU,Slurry Pump,Electricity,215.97,kWh,C,
02/17/2025,FCCU,Air Blower,power,3516.63,KWH,A,
19/02/2025,FCCU,Regenerator,STEAM,308.03,Tons,C,Sensor calibration pending
12/06/2025,FCCU,Wet Gas Compressor,Power,4178.91,kWh,A,Startup phase
02/24/2025,FCCU,Wet Gas Compressor,Power ,4448.74,kwh,B,
2025-03-08,FCCU,Main Fractionator,STEAM,105.6,Tons,C-Shift,Normal operation
2025-05-18,FCCU,Air Blower,Electricity,3597.87,kWh,A Shift,Startup phase
05/17/2025,FCCU,FLUE GAS COOLER,power,1006.62,KWH,General,
09/01/2025,FCCU,AIR BLOWER,power,3582.92,KWH,General,Unit under maintenance
2025-06-16,FCCU,Slurry Pump,Electricity,152.4,kWh,General,Reading taken manually
2025-01-15,FCCU,Reactor,steam,186.19,ton,C,Sensor calibration pending
2025-04-16,FCCU,Slurry Pump,Power ,206.43,kwh,b shift,Unit under maintenance
31/01/2025,FCCU,Air Blower,Power ,3582.5,kwh,C-Shift,
17/03/2025,FCCU,air blower,Power ,4084.21,kwh,A Shift,
24/06/2025,FCCU,Main Fractionator,steam,125.23,ton,A,N/A
05/22/2025,FCCU,Feed Preheater,FuelGas,297.91,SCM,b shift,  
26/01/2025,FCCU,Flue Gas Cooler,Power,968.72,kWh,B,Minor fluctuation observed
04/24/2025,FCCU,SLURRY PUMP,Power,159.98,kWh,General,  
08-06-2025,FCCU,air blower,Power,3594.92,kWh,B,  
04-05-2025,FCCU,Flue Gas Cooler,Power ,1015.74,kwh,b shift,N/A
25/01/2025,FCCU,CO Boiler,fuel gas,0.0,scm,C,Reading taken manually
02-06-2025,FCCU,SLURRY PUMP,Power ,154.58,kwh,C-Shift,
01/06/2025,FCCU,Regenerator,steam,339.53,ton,b shift,Normal operation
25/04/2025,FCCU,Slurry Pump,Power,215.55,kWh,A Shift,
27-04-2025,FCCU,FEED PREHEATER,FuelGas,,SCM,General,Normal operation
27/05/2025,FCCU,Regenerator,Steam,344.07,Ton,General,
2025-03-05,FCCU,Feed Preheater,Fuel Gas,271.54,SCM,A,
04/04/2025,FCCU,Flue Gas Cooler,Power,948.78,kWh,C-Shift,
12/03/2025,FCCU,Reactor,steam,185.6,ton,b shift,
03/27/2025,FCCU,CO Boiler,fuel gas,416.11,scm,A,Normal operation
10-05-2025,FCCU, CO Boiler  ,Fuel Gas,433.49,SCM,A Shift,N/A
2025-05-31,FCCU,Wet Gas Compressor,Electricity,4455.08,kWh,C-Shift,Unit under maintenance
2025-01-06,FCCU,Main Fractionator,steam,122.26,ton,A Shift,Unit under maintenance
13-02-2025,FCCU,Flue Gas Cooler,Electricity,1086.53,kWh,C,Normal operation
08-03-2025,FCCU,CO BOILER,Fuel Gas,411.52,SCM,B,
02/05/2025,FCCU,Flue Gas Cooler,Power ,999.02,kwh,General,Normal operation
19-03-2025,FCCU,Wet Gas Compressor,Power ,4588.78,kwh,A Shift,
2025-06-13,FCCU,Regenerator,Steam ,341.68,T,B,Reading taken manually
30/05/2025,FCCU,Air Blower,power,4090.27,KWH,b shift,Minor fluctuation observed
2025-04-02,FCCU,Feed Preheater,Fuel Gas ,289.84,Sm3,C-Shift,N/A
12/02/2025,FCCU,Air Blower,Electricity,3751.48,kWh,General,Minor fluctuation observed
05/29/2025,FCCU,CO Boiler,FuelGas,436.17,SCM,b shift,Reading taken manually
08-03-2025,FCCU,Regenerator,Steam ,319.64,T,B,
03/27/2025,FCCU,Reactor,STEAM,-203.42,Tons,C-Shift,Reading taken manually
22-03-2025,FCCU,Feed Preheater,Fuel Gas,286.54,SCM,b shift,
02/05/2025,FCCU,Flue Gas Cooler,Power ,1047.92,kwh,General,Normal operation
03/30/2025,FCCU,Feed Preheater,fuel gas,283.93,scm,b shift,Sensor calibration pending
08/03/2025,FCCU,Wet Gas Compressor,Electricity,4430.67,kWh,b shift,
24/06/2025,FCCU,Reactor,STEAM,212.25,Tons,General,
10/01/2025,FCCU,MAIN FRACTIONATOR,steam,128.48,ton,A,  
16-04-2025,FCCU,Regenerator,Steam ,304.46,T,B,Minor fluctuation observed
01/19/2025,FCCU,Feed Preheater,FuelGas,298.44,SCM,C,  
2025-02-27,FCCU,MAIN FRACTIONATOR,steam,,ton,A,Reading taken manually
12-03-2025,FCCU,Air Blower,Power,4133.26,kWh,b shift,
01/24/2025,FCCU,Feed Preheater,fuel gas,281.27,scm,b shift,N/A
06/23/2025,FCCU,Reactor,Steam,203.93,Ton,A Shift,
2025-06-13,FCCU,flue gas cooler,power,,KWH,C-Shift,
06/05/2025,FCCU,co boiler,Fuel Gas,446.62,SCM,C-Shift,
03/25/2025,FCCU, CO Boiler  ,Fuel Gas,431.53,SCM,General,Normal operation
01/30/2025,FCCU,feed preheater,fuel gas,274.38,scm,b shift,Reading taken manually
18/06/2025,FCCU,Reactor,steam,203.28,ton,B,
2025-06-28,FCCU,co boiler,Fuel Gas ,461.44,Sm3,b shift,
01/05/2025,FCCU, Feed Preheater  ,FuelGas,250.12,SCM,C-Shift,N/A
06/27/2025,FCCU,Feed Preheater,Fuel Gas,274.94,SCM,General,
2025-03-09,FCCU,feed preheater,Fuel Gas,309.6,SCM,C,
2025-04-03,FCCU,feed preheater,FuelGas,253.84,SCM,A,Startup phase
11/03/2025,FCCU, Slurry Pump  ,Electricity,196.25,kWh,A,Startup phase
29/04/2025,FCCU, Feed Preheater  ,Fuel Gas,300.18,SCM,C,
02/08/2025,FCCU,CO Boiler,FuelGas,403.57,SCM,General,
2025-06-03,FCCU,Air Blower,Electricity,4063.44,kWh,General,Normal operation
04/02/2025,FCCU,Reactor,steam,-198.39,ton,B,Startup phase
02/02/2025,FCCU,Regenerator,Steam,305.97,Ton,A,
2025-01-15,FCCU,SLURRY PUMP,Electricity,162.3,kWh,b shift,Sensor calibration pending
2025-02-05,FCCU,Main Fractionator,Steam ,92.99,T,B,
2025-02-25,FCCU,Regenerator,STEAM,,Tons,A Shift,  
12/05/2025,FCCU,CO Boiler,Fuel Gas ,443.47,Sm3,General,  
01/04/2025,FCCU,Slurry Pump,Power ,211.88,kwh,General,N/A
15-01-2025,FCCU,Flue Gas Cooler,Power ,932.93,kwh,A Shift,
08-05-2025,FCCU,Flue Gas Cooler,Power,962.46,kWh,b shift,  
2025-02-12,FCCU,Feed Preheater,Fuel Gas,,SCM,A,Startup phase
01/06/2025,FCCU,Wet Gas Compressor,Power ,4444.42,kwh,B,Reading taken manually
14-02-2025,FCCU,Regenerator,Steam,325.97,Ton,C-Shift,Startup phase
2025-05-13,FCCU,air blower,Electricity,3563.18,kWh,General,  
2025-02-26,FCCU,FLUE GAS COOLER,power,1010.4,KWH,B,Normal operation
04/24/2025,FCCU,Wet Gas Compressor,Power ,4584.31,kwh,A Shift,N/A
29/06/2025,FCCU,Reactor,Steam ,,T,A Shift,
05/05/2025,FCCU,Flue Gas Cooler,Power ,838.83,kwh,C,Unit under maintenance
10/02/2025,FCCU,Wet Gas Compressor,Power,4408.7,kWh,A Shift,
2025-02-28,FCCU,CO Boiler,FuelGas,433.32,SCM,B,N/A
2025-05-19,FCCU,Air Blower,Electricity,4041.28,kWh,C-Shift,Minor fluctuation observed
01/02/2025,FCCU,Regenerator,steam,330.57,ton,A,
2025-05-01,FCCU,Wet Gas Compressor,Electricity,4520.72,kWh,B,
19-06-2025,FCCU,Flue Gas Cooler,power,861.72,KWH,B,Startup phase
2025-01-29,FCCU,Main Fractionator,Steam ,94.13,T,b shift,Unit under maintenance
18-06-2025,FCCU,CO Boiler,Fuel Gas,,SCM,A,Sensor calibration pending
27/02/2025,FCCU, Air Blower  ,power,3959.02,KWH,A Shift,  
03/31/2025,FCCU,REGENERATOR,STEAM,,Tons,A Shift,Unit under maintenance
2025-01-28,FCCU,CO Boiler,FuelGas,418.57,SCM,b shift,Unit under maintenance
01/11/2025,FCCU,Feed Preheater,FuelGas,295.49,SCM,General,Sensor calibration pending
22/06/2025,FCCU,reactor,Steam,195.75,Ton,General,
14/01/2025,FCCU,CO Boiler,Fuel Gas,407.3,SCM,C-Shift,N/A
15-01-2025,FCCU,Feed Preheater,Fuel Gas ,297.48,Sm3,C,
01/29/2025,FCCU,Flue Gas Cooler,Electricity,978.14,kWh,C,
12/02/2025,FCCU,Reactor,steam,199.58,ton,b shift,Minor fluctuation observed
2025-04-30,FCCU,Flue Gas Cooler,Electricity,867.9,kWh,General,Normal operation
01/04/2025,FCCU,CO Boiler,fuel gas,443.65,scm,B,Minor fluctuation observed
03/22/2025,FCCU,CO Boiler,Fuel Gas ,426.34,Sm3,C-Shift,N/A
15/04/2025,FCCU,Feed Preheater,fuel gas,256.15,scm,A,
08/05/2025,FCCU,Reactor,STEAM,207.91,Tons,A Shift,N/A
04-04-2025,FCCU,WET GAS COMPRESSOR,Power,4253.24,kWh,B,  
24/05/2025,FCCU,CO BOILER,fuel gas,419.52,scm,A,Sensor calibration pending
17-02-2025,FCCU,main fractionator,Steam,96.7,Ton,A,Startup phase
03-04-2025,FCCU,Air Blower,Power,4075.14,kWh,A,  
29-06-2025,FCCU,Feed Preheater,Fuel Gas ,268.86,Sm3,C-Shift,Minor fluctuation observed
17/04/2025,FCCU,Slurry Pump,Electricity,165.22,kWh,C-Shift,Sensor calibration pending
09/01/2025,FCCU,Slurry Pump,power,179.76,KWH,C,
23-05-2025,FCCU,Slurry Pump,power,151.96,KWH,b shift,
2025-01-10,FCCU,Air Blower,Power,4100.41,kWh,C,Startup phase
2025-03-27,FCCU,wet gas compressor,Electricity,4070.01,kWh,C-Shift,Minor fluctuation observed
08/02/2025,FCCU,Feed Preheater,FuelGas,282.97,SCM,C-Shift,Sensor calibration pending
20-06-2025,FCCU,Slurry Pump,Electricity,161.79,kWh,C,Minor fluctuation observed
25/03/2025,FCCU,Main Fractionator,STEAM,110.68,Tons,C-Shift,Reading taken manually
25/06/2025,FCCU,Main Fractionator,steam,115.74,ton,b shift,
2025-03-26,FCCU,reactor,Steam ,193.0,T,General,Unit under maintenance
2025-03-15,FCCU,Regenerator,STEAM,321.99,Tons,b shift,N/A
13/06/2025,FCCU,Feed Preheater,fuel gas,287.54,scm,C,
04/27/2025,FCCU,Wet Gas Compressor,Electricity,4127.12,kWh,A,
2025-03-03,FCCU,Main Fractionator,Steam ,118.48,T,A Shift,Reading taken manually
18/06/2025,FCCU, Flue Gas Cooler  ,Power ,,kwh,C-Shift,N/A
04/04/2025,FCCU,SLURRY PUMP,Power,163.94,kWh,C,N/A
23-02-2025,FCCU,Flue Gas Cooler,power,,KWH,A Shift,Reading taken manually
01/28/2025,FCCU,Slurry Pump,Electricity,184.34,kWh,A Shift,
09/05/2025,FCCU,Regenerator,Steam,307.46,Ton,C,
2025-05-14,FCCU,Reactor,Steam,180.59,Ton,B,
2025-04-03,FCCU,Regenerator,Steam ,331.94,T,C,
02/04/2025,FCCU,regenerator,Steam,329.77,Ton,General,Unit under maintenance
19/06/2025,FCCU,Main Fractionator,steam,102.52,ton,b shift,
04-06-2025,FCCU,Feed Preheater,Fuel Gas ,316.1,Sm3,A,Reading taken manually
28-04-2025,FCCU,Wet Gas Compressor,Power ,4395.55,kwh,C-Shift,
24-03-2025,FCCU, Main Fractionator  ,Steam ,114.02,T,B,Unit under maintenance
06/08/2025,FCCU,Reactor,Steam,207.05,Ton,A,
2025-03-19,FCCU,Feed Preheater,Fuel Gas ,262.55,Sm3,A,Minor fluctuation observed
03/20/2025,FCCU,Flue Gas Cooler,Power,809.86,kWh,C,N/A
2025-03-27,FCCU,Slurry Pump,Electricity,209.4,kWh,b shift,
02/25/2025,FCCU,SLURRY PUMP,Electricity,162.71,kWh,A Shift,
01/03/2025,FCCU,air blower,Power ,3618.48,kwh,General,Reading taken manually
2025-01-01,FCCU,FLUE GAS COOLER,power,1031.92,KWH,General,
28/06/2025,FCCU,Main Fractionator,STEAM,124.48,Tons,b shift,Sensor calibration pending
05/22/2025,FCCU,Flue Gas Cooler,power,841.57,KWH,b shift,Unit under maintenance
06-01-2025,FCCU,Slurry Pump,Power,179.04,kWh,A,
17/04/2025,FCCU,Wet Gas Compressor,power,4566.92,KWH,C-Shift,
07/06/2025,FCCU,Flue Gas Cooler,Electricity,912.44,kWh,A Shift,
04/26/2025,FCCU,Wet Gas Compressor,Electricity,4212.82,kWh,A,Sensor calibration pending
01/10/2025,FCCU,Regenerator,Steam ,326.27,T,C-Shift,Normal operation
2025-04-17,FCCU,Feed Preheater,fuel gas,262.24,scm,C,
03/28/2025,FCCU,Wet Gas Compressor,Electricity,4499.85,kWh,General,Reading taken manually
2025-03-13,FCCU,Air Blower,Electricity,3848.26,kWh,A,Startup phase
01/10/2025,FCCU,Flue Gas Cooler,Power ,875.72,kwh,General,Sensor calibration pending
2025-04-25,FCCU,Reactor,STEAM,186.46,Tons,A,
07/03/2025,FCCU,Feed Preheater,Fuel Gas ,292.31,Sm3,General,N/A
09/02/2025,FCCU,Slurry Pump,Power,218.07,kWh,C-Shift,Reading taken manually
04-02-2025,FCCU,Main Fractionator,Steam,99.14,Ton,General,
2025-06-13,FCCU,Regenerator,Steam ,341.68,T,B,Reading taken manually
2025-06-21,FCCU,Feed Preheater,fuel gas,270.18,scm,B,
22/04/2025,FCCU,Feed Preheater,Fuel Gas ,259.68,Sm3,A Shift,Minor fluctuation observed
2025-06-26,FCCU,flue gas cooler,Power,942.36,kWh,b shift,Unit under maintenance
06/24/2025,FCCU,Regenerator,Steam ,358.37,T,b shift,
03/05/2025,FCCU,CO Boiler,Fuel Gas ,410.86,Sm3,A,
2025-05-12,FCCU,Regenerator,steam,330.42,ton,b shift,Startup phase
06/02/2025,FCCU,co boiler,fuel gas,401.77,scm,C,Reading taken manually
05/05/2025,FCCU, Regenerator  ,Steam ,307.21,T,A,Startup phase
20-01-2025,FCCU,Wet Gas Compressor,power,,KWH,B,Reading taken manually
02/06/2025,FCCU,Main Fractionator,STEAM,98.59,Tons,B,
06/15/2025,FCCU,Reactor,Steam,206.26,Ton,C-Shift,
03/08/2025,FCCU,Air Blower,Power,3500.59,kWh,A,
03/07/2025,FCCU,Slurry Pump,Electricity,204.9,kWh,b shift,N/A
2025-04-25,FCCU,Feed Preheater,FuelGas,303.78,SCM,C,Normal operation
27/01/2025,FCCU,Regenerator,Steam ,305.92,T,General,Normal operation
2025-03-28,FCCU,Main Fractionator,Steam ,99.28,T,C,Unit under maintenance
03/13/2025,FCCU,Regenerator,Steam ,324.72,T,A,Unit under maintenance
29/06/2025,FCCU,Main Fractionator,steam,93.28,ton,b shift,N/A
04/02/2025,FCCU,Reactor,STEAM,209.32,Tons,C,  
01/06/2025,FCCU,CO Boiler,Fuel Gas ,418.76,Sm3,A,
14/01/2025,FCCU,Reactor,STEAM,214.34,Tons,C,  
26-03-2025,FCCU,air blower,Power ,3858.86,kwh,A Shift,
16-06-2025,FCCU,Regenerator,steam,342.97,ton,General,
10-04-2025,FCCU,Slurry Pump,Power,150.9,kWh,A Shift,Minor fluctuation observed
01/23/2025,FCCU,Wet Gas Compressor,Power ,4327.76,kwh,C-Shift,Startup phase
04/20/2025,FCCU, Wet Gas Compressor  ,power,,KWH,General,Sensor calibration pending
02/13/2025,FCCU,main fractionator,Steam,126.28,Ton,B,
2025-01-19,FCCU,co boiler,fuel gas,443.64,scm,C-Shift,
2025-01-19,FCCU,Air Blower,Power ,3860.77,kwh,C,
29-05-2025,FCCU,FEED PREHEATER,Fuel Gas,308.48,SCM,A,Unit under maintenance
2025-05-20,FCCU,CO Boiler,Fuel Gas,410.08,SCM,C,Normal operation
15-03-2025,FCCU,Wet Gas Compressor,Electricity,4166.29,kWh,A Shift,Sensor calibration pending
19/06/2025,FCCU,Reactor,Steam ,200.46,T,C-Shift,Unit under maintenance
07/01/2025,FCCU,Slurry Pump,power,155.32,KWH,A,N/A
2025-01-06,FCCU,Air Blower,Electricity,3535.15,kWh,A Shift,
2025-06-05,FCCU,Wet Gas Compressor,Power ,4002.84,kwh,General,Normal operation
2025-06-10,FCCU,Air Blower,Electricity,3508.4,kWh,b shift,  
01/08/2025,FCCU,Air Blower,Electricity,3648.48,kWh,b shift,N/A
07-01-2025,FCCU,CO Boiler,Fuel Gas,462.22,SCM,b shift,
2025-03-18,FCCU,CO BOILER,FuelGas,,SCM,A,
04-03-2025,FCCU,CO BOILER,fuel gas,404.41,scm,A,Startup phase
02/07/2025,FCCU,Air Blower,power,3995.03,KWH,b shift,  
03-06-2025,FCCU,Wet Gas Compressor,power,4017.69,KWH,C,
15-03-2025,FCCU,Main Fractionator,Steam ,119.5,T,C-Shift,
19/01/2025,FCCU,Main Fractionator,STEAM,95.34,Tons,C-Shift,
05-05-2025,FCCU,Wet Gas Compressor,Power ,4541.53,kwh,B,Startup phase
04/07/2025,FCCU,Reactor,Steam ,187.53,T,A Shift,Startup phase
17/01/2025,FCCU,MAIN FRACTIONATOR,Steam ,101.37,T,b shift,
11-04-2025,FCCU,Flue Gas Cooler,Power ,950.19,kwh,b shift,
02/03/2025,FCCU,Flue Gas Cooler,power,883.24,KWH,B,  
25/05/2025,FCCU,Wet Gas Compressor,power,4292.55,KWH,A Shift,Reading taken manually
21/01/2025,FCCU,wet gas compressor,power,4355.09,KWH,b shift,N/A
23-06-2025,FCCU,Flue Gas Cooler,Power ,,kwh,C,
02/01/2025,FCCU,CO BOILER,Fuel Gas,432.23,SCM,C,Reading taken manually
2025-02-16,FCCU,Feed Preheater,Fuel Gas ,284.34,Sm3,General,N/A
2025-04-22,FCCU,Flue Gas Cooler,power,827.13,KWH,A Shift,Normal operation
2025-04-08,FCCU,Main Fractionator,Steam ,108.04,T,A Shift,
08/06/2025,FCCU,Main Fractionator,steam,101.59,ton,B,
10-02-2025,FCCU,Flue Gas Cooler,power,994.21,KWH,A Shift,Sensor calibration pending
31-01-2025,FCCU,SLURRY PUMP,Power,205.71,kWh,B,Sensor calibration pending
05/05/2025,FCCU,slurry pump,Power ,158.01,kwh,General,Normal operation
2025-03-17,FCCU,Flue Gas Cooler,Electricity,837.25,kWh,B,Reading taken manually
01-03-2025,FCCU,Wet Gas Compressor,Power,4067.52,kWh,B,Normal operation
01-03-2025,FCCU,REACTOR,Steam ,218.84,T,A,
06/08/2025,FCCU,Slurry Pump,Power ,218.74,kwh,C,
05/03/2025,FCCU,Main Fractionator,steam,102.15,ton,A,Reading taken manually
30/04/2025,FCCU,Air Blower,Power,4090.15,kWh,B,
19-03-2025,FCCU,regenerator,Steam,331.73,Ton,B,  
01/20/2025,FCCU,Reactor,Steam,206.85,Ton,C-Shift,Startup phase
06/05/2025,FCCU,Feed Preheater,fuel gas,317.77,scm,General,Sensor calibration pending
25-05-2025,FCCU,Regenerator,Steam,315.1,Ton,C-Shift,
20-06-2025,FCCU,Regenerator,steam,302.4,ton,A,Normal operation
17/01/2025,FCCU,CO Boiler,fuel gas,412.98,scm,General,
04-05-2025,FCCU,feed preheater,Fuel Gas,286.39,SCM,A,Sensor calibration pending
19-05-2025,FCCU,Reactor,STEAM,211.54,Tons,General,  
04/26/2025,FCCU,Feed Preheater,fuel gas,294.4,scm,A,
12/01/2025,FCCU,Air Blower,Electricity,3692.14,kWh,C-Shift,
2025-02-24,FCCU,Feed Preheater,fuel gas,301.63,scm,b shift,
01/29/2025,FCCU,Feed Preheater,Fuel Gas ,280.82,Sm3,C-Shift,Unit under maintenance
22/02/2025,FCCU,Feed Preheater,fuel gas,284.93,scm,General,
05/03/2025,FCCU,flue gas cooler,power,809.64,KWH,C-Shift,Startup phase
02/10/2025,FCCU,Slurry Pump,Power,150.51,kWh,General,Normal operation
2025-04-28,FCCU,CO Boiler,Fuel Gas,412.67,SCM,B,Unit under maintenance
13/01/2025,FCCU,Reactor,steam,214.41,ton,General,  
31-01-2025,FCCU,Feed Preheater,FuelGas,293.36,SCM,A Shift,
13-05-2025,FCCU,Regenerator,STEAM,315.7,Tons,A Shift,Minor fluctuation observed
03/31/2025,FCCU,CO BOILER,Fuel Gas ,,Sm3,General,
20/04/2025,FCCU,Reactor,Steam ,182.71,T,b shift,  
05/08/2025,FCCU,AIR BLOWER,Electricity,,kWh,B,Minor fluctuation observed
26-01-2025,FCCU,Feed Preheater,FuelGas,309.3,SCM,B,
02-05-2025,FCCU,Wet Gas Compressor,Electricity,4349.9,kWh,A,
2025-02-22,FCCU,Main Fractionator,Steam,122.12,Ton,General,  
13/01/2025,FCCU,Main Fractionator,Steam,116.99,Ton,b shift,Normal operation
29-01-2025,FCCU,CO Boiler,FuelGas,425.13,SCM,C,N/A
27-01-2025,FCCU,Main Fractionator,steam,,ton,b shift,Unit under maintenance
05/13/2025,FCCU,main fractionator,Steam ,119.13,T,C,Reading taken manually
21-01-2025,FCCU,Feed Preheater,Fuel Gas,298.2,SCM,A Shift,
04/16/2025,FCCU,CO BOILER,Fuel Gas ,456.04,Sm3,b shift,
05/02/2025,FCCU,CO Boiler,FuelGas,402.47,SCM,A Shift,Normal operation
03/27/2025,FCCU,Air Blower,Electricity,4063.25,kWh,B,
2025-03-09,FCCU,Main Fractionator,STEAM,108.6,Tons,A,
2025-04-03,FCCU,WET GAS COMPRESSOR,Electricity,4484.84,kWh,C,
2025-06-03,FCCU,Slurry Pump,Power ,210.16,kwh,b shift,Reading taken manually
20/06/2025,FCCU,Flue Gas Cooler,Electricity,933.85,kWh,A Shift,N/A
2025-02-18,FCCU,Feed Preheater,FuelGas,269.37,SCM,C,Reading taken manually
2025-05-18,FCCU,Slurry Pump,Electricity,191.52,kWh,C,Unit under maintenance
03/01/2025,FCCU,Regenerator,Steam,328.55,Ton,C,
13-03-2025,FCCU,CO Boiler,FuelGas,469.59,SCM,A Shift,Unit under maintenance
03/05/2025,FCCU,Air Blower,Power ,,kwh,A,Reading taken manually
2025-04-12,FCCU,Main Fractionator,Steam,90.38,Ton,C-Shift,Unit under maintenance
2025-05-20,FCCU,Reactor,Steam ,,T,C,
04-06-2025,FCCU,Air Blower,Electricity,3529.11,kWh,A Shift,  
2025-06-16,FCCU,CO Boiler,Fuel Gas,437.99,SCM,C-Shift,N/A
2025-04-13,FCCU,Regenerator,Steam ,310.08,T,C-Shift,Sensor calibration pending
02/19/2025,FCCU, Reactor  ,STEAM,201.74,Tons,General,
20/06/2025,FCCU,Wet Gas Compressor,Electricity,4121.88,kWh,A,Unit under maintenance
05/31/2025,FCCU,CO Boiler,Fuel Gas,448.13,SCM,A,Unit under maintenance
16-05-2025,FCCU,main fractionator,Steam,125.84,Ton,A Shift,Minor fluctuation observed
05/31/2025,FCCU,Main Fractionator,STEAM,125.01,Tons,General,
14-04-2025,FCCU,Reactor,steam,209.88,ton,A,Unit under maintenance
17/03/2025,FCCU,reactor,STEAM,194.05,Tons,A,
2025-05-14,FCCU,Main Fractionator,STEAM,107.18,Tons,C,Reading taken manually
15-05-2025,FCCU,flue gas cooler,Power,893.55,kWh,b shift,Reading taken manually
05/01/2025,FCCU,CO Boiler,Fuel Gas ,442.37,Sm3,C-Shift,
05/07/2025,FCCU,Main Fractionator,Steam,,Ton,General,  
04/29/2025,FCCU,Wet Gas Compressor,Power,4364.38,kWh,C,Startup phase
02-03-2025,FCCU,FLUE GAS COOLER,Electricity,956.22,kWh,C-Shift,
2025-02-07,FCCU,CO Boiler,fuel gas,427.74,scm,A,N/A
06/06/2025,FCCU,Air Blower,power,4162.77,KWH,C-Shift,
09-04-2025,FCCU,slurry pump,Power ,184.91,kwh,C-Shift,
31/05/2025,FCCU,Air Blower,Electricity,3795.17,kWh,C,N/A
05-04-2025,FCCU,air blower,Power ,4111.0,kwh,A Shift,
02/04/2025,FCCU,SLURRY PUMP,Power ,1945.2,kwh,A,  
2025-01-17,FCCU,Flue Gas Cooler,Power ,892.66,kwh,General,Reading taken manually
18-02-2025,FCCU,regenerator,Steam ,332.23,T,C-Shift,N/A
05-02-2025,FCCU,CO BOILER,FuelGas,468.37,SCM,A,Reading taken manually
01/20/2025,FCCU,main fractionator,steam,117.16,ton,General,
2025-06-17,FCCU,Main Fractionator,STEAM,,Tons,b shift,Normal operation
06-04-2025,FCCU,Flue Gas Cooler,Electricity,902.2,kWh,A Shift,  
09/02/2025,FCCU,co boiler,FuelGas,473.67,SCM,General,  
2025-05-02,FCCU,Main Fractionator,Steam,116.64,Ton,C,
08-01-2025,FCCU,Slurry Pump,power,163.41,KWH,b shift,  
03/27/2025,FCCU,Main Fractionator,steam,98.44,ton,C,Startup phase
2025-02-08,FCCU,Slurry Pump,Power ,206.57,kwh,B,Sensor calibration pending
02/01/2025,FCCU,Feed Preheater,Fuel Gas,256.0,SCM,General,Sensor calibration pending
2025-03-28,FCCU,Reactor,Steam ,-189.28,T,C,Sensor calibration pending
18/04/2025,FCCU, CO Boiler  ,FuelGas,423.16,SCM,B,Unit under maintenance
2025-02-06,FCCU,Regenerator,Steam,356.54,Ton,A Shift,N/A
2025-01-15,FCCU,Wet Gas Compressor,Power,4085.12,kWh,C-Shift,Sensor calibration pending
02/05/2025,FCCU,Reactor,steam,196.79,ton,B,N/A
09-04-2025,FCCU,Main Fractionator,Steam ,,T,B,Reading taken manually
10/03/2025,FCCU,REGENERATOR,STEAM,345.33,Tons,A Shift,Reading taken manually
06/05/2025,FCCU,Regenerator,STEAM,,Tons,B,
25-03-2025,FCCU,Wet Gas Compressor,Electricity,4031.93,kWh,A,Reading taken manually
2025-02-16,FCCU,Air Blower,Electricity,3528.44,kWh,B,Unit under maintenance
2025-01-27,FCCU,CO Boiler,FuelGas,,SCM,b shift,Sensor calibration pending
08/01/2025,FCCU,REGENERATOR,Steam ,349.34,T,C-Shift,Reading taken manually
01/31/2025,FCCU,Flue Gas Cooler,power,946.0,KWH,B,Sensor calibration pending
21/05/2025,FCCU,Feed Preheater,FuelGas,309.8,SCM,B,Startup phase
2025-02-21,FCCU,Wet Gas Compressor,power,4060.17,KWH,General,Sensor calibration pending
